amplitude,duration,energy,rms,rise_time,counts,label
0.000278574,0.0018769,593.9251425,1.07E-05,1.51E-05,53,1
0.000187239,0.0005295,268.6172192,1.07E-05,0.0003642,22,1
0.000126348,0.0002366,104.0095516,1.06E-05,0.0001261,4,1
0.000946848,0.0036166,6025.416001,5.48E-06,5.20E-05,374,1
0.000519092,0.0040615,4163.996106,5.52E-06,4.73E-05,293,1
0.000123303,0.0002382,93.82988821,6.82E-06,0.0001254,4,1
0.003889386,0.0082384,151030.4804,8.71E-06,0.0002294,919,1
0.000120259,0.0008766,167.4045423,7.95E-06,0.0008762,5,1
0.000266396,0.001547,586.6720293,8.61E-06,0.0004487,55,1
0.00011417,0.0003795,98.68275396,8.73E-06,0.000379,1,1
0.002726376,0.0074168,77476.85237,8.73E-06,0.0002714,794,1
0.000456679,0.0021554,1418.533583,1.14E-05,0.0001598,135,1
0.000429279,0.0024623,1558.618683,1.14E-05,7.00E-06,164,1
0.000756565,0.0040834,5254.390595,1.08E-05,0.0006386,358,1
0.000857035,0.0044439,7542.063953,1.29E-05,0.0001821,379,1
0.000412534,0.0047458,2151.016825,1.17E-05,0.0019986,209,1
0.001274135,0.00527,18769.49417,1.28E-05,0.0003911,516,1
0.000791577,0.0056471,7415.830677,1.49E-05,0.0006749,376,1
0.001793227,0.0116861,42688.0477,1.58E-05,4.30E-05,1119,1
0.002945582,0.0158948,146715.7808,1.49E-05,0.0002199,1747,1
0.000397311,0.002667,1894.795339,1.56E-05,2.70E-06,138,1
0.000124826,0.0002686,111.6228642,1.63E-05,0.0002424,6,1
0.000879869,0.0040491,7041.223366,1.68E-05,0.0004372,353,1
0.001817584,0.0052052,23539.16129,1.63E-05,0.0001495,578,1
0.000459724,0.0024575,2260.645153,1.68E-05,0.0004146,163,1
0.000207028,0.0010751,296.3327322,1.56E-05,1.49E-05,20,1
0.001059496,0.0053777,11136.15333,1.65E-05,4.57E-05,498,1
0.00032272,0.0016043,822.3345314,1.56E-05,1.70E-05,97,1
0.00141875,0.0054661,11064.42788,1.38E-05,6.30E-06,462,1
0.001625778,0.0052225,16813.84999,1.35E-05,1.03E-05,518,1
0.001286313,0.0063444,21219.68964,1.45E-05,0.0001625,597,1
0.000640873,0.0030674,2394.342693,1.38E-05,1.93E-05,153,1
0.000490169,0.0031106,3552.367806,1.25E-05,0.0011097,291,1
0.00066523,0.0033863,2660.04189,1.23E-05,4.40E-06,211,1
0.000234429,0.0009528,352.4392015,1.24E-05,0.000426,31,1
0.001787138,0.004846,13480.00212,5.19E-06,1.16E-05,506,1
0.001155399,0.0044521,8433.767723,5.33E-06,2.81E-05,482,1
0.001631867,0.0056175,19418.05078,5.11E-06,1.03E-05,611,1
0.001674491,0.0052691,27960.8119,5.16E-06,0.0001758,668,1
0.001123431,0.0039563,6747.193926,5.80E-06,2.03E-05,359,1
0.000884436,0.0047368,13202.15885,6.28E-06,0.0001721,460,1
0.002589372,0.0105049,105370.7336,6.76E-06,3.89E-05,1419,1
0.004750987,0.011632,447956.8967,6.77E-06,0.0017355,1570,1
0.000152226,0.0002394,113.6459498,8.03E-06,2.20E-06,12,1
0.000188761,0.0003831,122.1224061,9.23E-06,0.0001315,6,1
0.004545482,0.0079522,182197.0148,9.23E-06,0.0004216,922,1
0.000681974,0.0037412,4558.822224,8.59E-06,0.0001658,208,1
0.002000255,0.0058515,32369.72298,9.80E-06,0.0001831,560,1
0.002505647,0.0071485,58026.84173,9.66E-06,2.59E-05,794,1
0.002456935,0.0070605,49756.42023,9.81E-06,3.34E-05,746,1
0.000432323,0.0012681,630.6900382,1.14E-05,2.60E-06,57,1
0.000835723,0.0043734,10487.09248,1.16E-05,0.0001453,470,1
0.001000128,0.0051904,12664.28243,1.26E-05,0.0003523,447,1
0.000199417,0.00161,669.0571072,1.14E-05,2.41E-05,67,1
0.000304453,0.0014337,804.1863614,1.02E-05,0.0002296,96,1
0.000159838,0.0002612,106.317571,1.06E-05,0.0001612,6,1
0.000202461,0.0007297,199.5584971,1.10E-05,1.43E-05,18,1
0.00290448,0.0132777,65900.43052,5.03E-06,0.0064169,1345,1
0.003446407,0.0140416,233694.4115,4.96E-06,0.0065986,1687,1
0.000607383,0.0030857,1944.258512,6.27E-06,2.20E-06,218,1
0.000713942,0.0038501,3746.225773,5.86E-06,1.90E-05,323,1
0.000418623,0.0018781,809.3554907,6.64E-06,7.20E-06,79,1
0.000372955,0.0019374,1256.501535,6.67E-06,0.0002183,124,1
0.000229862,0.0003684,175.8921215,8.23E-06,0.000221,15,1
0.00012787,0.0005089,138.1429343,8.36E-06,4.02E-05,6,1
0.000465813,0.0019068,1112.026749,8.97E-06,1.92E-05,80,1
0.00020855,0.001699,525.550484,8.88E-06,0.0005167,48,1
0.000482558,0.0020717,917.0708502,8.60E-06,9.85E-05,75,1
0.000284663,0.0019966,1057.360984,8.35E-06,1.67E-05,156,1
0.004107069,0.0091438,139322.4524,4.98E-06,4.02E-05,938,1
0.003190666,0.0072097,93508.9378,5.26E-06,0.0002185,808,1
0.00059825,0.0036525,3975.58627,5.95E-06,6.00E-06,270,1
0.001220856,0.0058319,15429.76642,5.72E-06,0.0001646,487,1
0.000697197,0.0033348,3859.714425,7.11E-06,0.0004014,261,1
0.000339465,0.0014506,537.965404,8.51E-06,2.37E-05,45,1
0.000456679,0.0035744,3005.351165,8.58E-06,0.0003727,212,1
0.000172016,0.0015594,389.5114623,7.56E-06,3.10E-06,27,1
0.000474946,0.0029366,2605.45102,7.98E-06,0.0002296,224,1
0.000263352,0.0014645,768.6105128,7.92E-06,2.43E-05,80,1
0.005591277,0.0081838,155606.2161,6.89E-06,1.16E-05,1009,1
0.007658512,0.0148233,352453.2424,6.20E-06,2.22E-05,1782,1
0.002277308,0.0079725,65780.43483,6.35E-06,0.000272,729,1
0.001309147,0.0049603,11747.99946,9.87E-06,1.10E-05,447,1
0.00100165,0.0050937,8457.470805,9.84E-06,3.46E-05,414,1
0.001814539,0.0059112,26818.35007,8.20E-06,0.0001877,602,1
0.00012787,0.0004076,120.0897732,8.77E-06,0.0004037,6,1
0.000225295,0.0008971,312.4052605,9.40E-06,1.90E-05,20,1
0.000449068,0.0019773,1059.000141,9.87E-06,2.40E-06,94,1
0.000482558,0.0022952,1541.870433,8.77E-06,8.70E-06,172,1
0.001447673,0.0056245,20475.86596,9.65E-06,0.0003835,494,1
0.001004695,0.0049922,13261.26343,1.05E-05,0.0003156,438,1
0.000800711,0.0042895,7771.660535,9.93E-06,0.0001913,394,1
0.001796272,0.0053178,31891.04605,9.65E-06,0.0001848,553,1
0.000117214,0.000233,76.11959309,9.93E-06,0.0002325,3,1
0.000118737,0.0006113,144.8554705,9.65E-06,0.0005899,4,1
0.000133959,0.0007377,189.6934289,1.17E-05,0.0003281,11,1
0.010164159,0.0096803,478798.7108,1.15E-05,4.07E-05,1260,1
0.008640373,0.0163629,1023355.086,1.19E-05,0.0002251,1729,1
0.000768744,0.0033132,5315.422322,1.14E-05,1.61E-05,280,1
0.000111125,0.0004099,94.74568065,1.14E-05,2.00E-07,0,1
0.000464291,0.002332,1685.15228,1.14E-05,0.0002468,142,1
0.000669796,0.0044993,3549.177734,1.15E-05,7.50E-06,303,1
0.000140048,0.0004801,165.8871817,1.15E-05,0.0004216,12,1
0.003843718,0.0086846,127100.3736,1.14E-05,1.69E-05,972,1
0.002791833,0.0087216,91223.54169,1.15E-05,3.86E-05,921,1
0.004206017,0.009172,134423.5582,1.18E-05,1.09E-05,1037,1
0.001688191,0.0063243,35990.61208,1.08E-05,0.0001461,628,1
0.000105036,0.0002534,76.05137211,1.34E-05,2.00E-07,1,1
0.000124826,0.0003395,101.4714717,1.18E-05,9.50E-06,4,1
0.00049778,0.0045238,3916.155882,1.28E-05,0.0002469,313,1
0.000132437,0.0002737,104.7176223,1.45E-05,0.0002733,5,1
0.000226817,0.0013304,370.8428294,1.28E-05,0.0001758,28,1
0.00057846,0.0077309,8498.289936,1.28E-05,0.0001439,609,1
0.000292275,0.0020471,940.4294899,1.39E-05,1.79E-05,79,1
0.000135482,0.0004968,195.3218448,1.39E-05,0.0001694,18,1
0.000316631,0.0010732,433.7207866,1.52E-05,2.70E-06,30,1
0.000165927,0.0005869,209.3047349,1.43E-05,0.000479,17,1
0.000190283,0.0011055,318.1908812,1.46E-05,0.0004073,27,1
0.000191805,0.0009716,218.0139396,1.34E-05,0.000461,11,1
0.000144615,0.0002443,81.49801989,1.43E-05,1.76E-05,5,1
0.001219334,0.0058705,15570.69622,1.42E-05,3.87E-05,526,1
0.002141826,0.0061908,34425.2537,1.31E-05,2.04E-05,652,1
0.003447929,0.0092037,116951.5927,1.43E-05,0.0001819,838,1
0.003262213,0.0086556,93610.41688,1.42E-05,0.0002681,771,1
0.001283269,0.0052815,16879.54994,1.49E-05,0.0003569,475,1
0.000872258,0.0053922,10965.88064,1.09E-05,0.0003824,435,1
0.000117214,0.0003216,83.06339468,1.09E-05,4.00E-07,2,1
0.00011417,0.0003703,68.03550014,1.16E-05,0.0003699,2,1
0.000158315,0.0008654,223.2651936,1.21E-05,1.47E-05,15,1
0.000141571,0.0004078,105.4628623,1.16E-05,2.60E-06,5,1
0.002979071,0.005001,22239.31738,5.28E-06,1.22E-05,566,1
0.000143093,0.0002294,111.4903153,5.28E-06,0.0002052,7,1
0.001331981,0.0044842,5711.833094,6.69E-06,9.40E-06,324,1
0.001234556,0.0049645,12067.31321,6.32E-06,0.0001739,460,1
0.000646962,0.0025561,1408.773163,6.19E-06,2.80E-06,101,1
0.000622606,0.0037919,5075.427974,6.22E-06,0.0001506,276,1
0.000258785,0.0017095,689.1423451,6.79E-06,0.0002365,67,1
0.00028923,0.0023427,1121.491668,7.51E-06,0.0003415,141,1
0.000176583,0.0013862,419.6615187,7.51E-06,0.0003373,35,1
0.00387873,0.0086809,218102.6291,4.98E-06,0.0002226,937,1
0.004399344,0.0072762,106548.4894,4.99E-06,1.08E-05,918,1
0.000818978,0.0033792,3572.83484,6.23E-06,1.89E-05,258,1
0.000558671,0.003576,2489.48185,6.18E-06,0.0002373,213,1
0.000135482,0.0006498,135.1666089,7.05E-06,0.0005645,7,1
0.00019485,0.0015261,427.3678936,7.74E-06,0.0001406,39,1
0.005060007,0.0144607,151164.2702,4.98E-06,0.0063,1603,1
0.003953321,0.0086021,112553.5883,5.00E-06,0.0002201,883,1
0.017242689,0.0275521,4517782.726,6.89E-06,1.92E-05,3583,1
0.003457062,0.0064271,34709.11377,8.48E-06,1.28E-05,695,1
0.001968288,0.006367,26936.5087,8.88E-06,3.96E-05,645,1
0.002428012,0.0070902,83078.39921,9.19E-06,0.0007515,808,1
0.003158699,0.0063326,53022.23009,8.25E-06,1.02E-05,767,1
0.003665613,0.0070095,103447.737,1.08E-05,1.07E-05,868,1
0.001590766,0.0053254,15433.52052,1.11E-05,2.06E-05,504,1
0.000601294,0.0029605,3123.676277,1.07E-05,0.0004561,226,1
0.000334898,0.0021949,1588.279421,1.20E-05,0.0009796,145,1
0.000117214,0.0002192,83.49895224,1.20E-05,0.0002089,5,1
0.000140048,0.0003351,115.6627324,1.17E-05,0.0003142,7,1
0.009366493,0.0201148,710982.1693,1.14E-05,0.0001844,2359,1
0.005717625,0.0205508,423790.5799,1.17E-05,0.0099918,2370,1
0.008629717,0.0213928,1544955.418,1.16E-05,0.0004348,2674,1
0.000211595,0.0009599,233.8817122,1.32E-05,4.80E-06,19,1
0.000278574,0.0009969,420.0586093,1.39E-05,0.0001505,41,1
0.000811367,0.0038977,3243.728325,1.37E-05,2.50E-06,227,1
0.000458202,0.0029205,2474.985634,1.39E-05,0.0002344,221,1
0.002289486,0.0061841,35493.38387,1.39E-05,0.0002803,676,1
0.002691363,0.0143384,111404.8905,1.49E-05,0.006201,1579,1
0.00012787,0.00026,97.45718637,1.40E-05,0.0002594,2,1
0.000118737,0.0003767,95.82794711,1.41E-05,0.0003762,2,1
0.00387873,0.0096501,162299.4406,1.50E-05,4.00E-05,1013,1
0.009818605,0.0107104,707114.7485,1.61E-05,0.0002066,1178,1
0.000121781,0.0007379,166.8534911,1.49E-05,0.0006757,7,1
0.001866296,0.0111732,35879.30362,1.39E-05,0.0065368,1222,1
0.000126348,0.0007802,190.831681,1.39E-05,0.0004275,15,1
0.001516175,0.0058097,22141.60418,1.50E-05,0.0006358,606,1
0.000328809,0.0035983,2152.033651,1.61E-05,0.0002914,176,1
0.000267919,0.0034498,1080.565756,1.47E-05,1.49E-05,81,1
0.00082659,0.0070851,7762.774753,1.47E-05,0.0017792,564,1
0.000499303,0.0056447,3941.594427,1.69E-05,0.0017764,398,1
0.000126348,0.0003732,112.0018799,1.61E-05,1.10E-05,6,1
0.000121781,0.0008037,190.5875315,1.47E-05,0.0003159,11,1
0.001543576,0.0071214,24583.8024,1.75E-05,0.0006252,673,1
0.001030573,0.0069768,17682.88771,1.67E-05,0.0012747,579,1
0.000703286,0.005433,9730.372625,1.47E-05,7.30E-06,500,1
0.000442979,0.0030724,2108.189068,1.75E-05,5.60E-06,181,1
0.000672841,0.0043867,7391.738013,1.67E-05,0.0007002,381,1
0.000172016,0.0002366,108.3684641,1.74E-05,0.0001608,10,1
0.000111125,0.0003469,70.60898815,1.74E-05,0.0003466,2,1
0.000133959,0.0006987,171.7734655,1.74E-05,0.0006948,9,1
0.000231384,0.0021848,928.746277,1.74E-05,0.0006222,100,1
0.000446023,0.0032249,2879.375479,1.80E-05,0.0001576,211,1
0.002396044,0.0063064,45992.06261,4.91E-06,3.84E-05,669,1
0.005081319,0.0084737,199785.0805,7.21E-06,3.95E-05,976,1
0.001456807,0.0053774,18473.2266,6.59E-06,0.0005039,564,1
0.00042319,0.0024327,1360.221148,6.65E-06,0.0007431,146,1
0.000653051,0.0044492,4638.400509,6.64E-06,0.0009671,312,1
0.001931754,0.0069535,36624.77573,8.83E-06,2.33E-05,694,1
0.001756693,0.0051299,33726.9615,8.43E-06,0.0002417,597,1
0.002822278,0.006557,59001.86611,7.93E-06,1.08E-05,765,1
0.000278574,0.0021204,750.3738224,9.63E-06,4.30E-06,75,1
0.000141571,0.0011227,190.1542912,8.85E-06,1.83E-05,9,1
0.000777877,0.0053055,7883.273389,9.92E-06,0.0010606,450,1
0.000513003,0.0043575,3275.753253,8.45E-06,2.63E-05,249,1
0.000223773,0.0004588,241.8006288,9.74E-06,0.0001634,19,1
0.000124826,0.0002373,77.940055,9.67E-06,0.0002296,3,1
0.00019485,0.0006705,201.1184031,1.03E-05,0.0001356,11,1
0.000188761,0.000468,189.040695,1.13E-05,0.0001594,16,1
0.004819489,0.0101007,322156.6911,5.02E-06,0.0002177,989,1
0.001300014,0.0060441,13617.7907,5.59E-06,2.68E-05,499,1
0.000567805,0.0029298,2602.859179,6.59E-06,2.26E-05,166,1
0.000143093,0.0003161,103.8595767,6.07E-06,3.80E-06,2,1
0.000235951,0.0008936,398.8124099,7.49E-06,1.46E-05,44,1
0.000112648,0.0002151,65.934739,9.22E-06,0.0002146,2,1
0.004948882,0.0123603,347224.5681,4.99E-06,0.0021527,1415,1
0.008096924,0.0135601,1322507.756,4.99E-06,0.0004262,1612,1
0.020673873,0.0145434,4226805.358,4.99E-06,0.0004407,1691,1
0.002758343,0.0076617,69592.89937,1.16E-05,1.65E-05,702,1
0.002027656,0.0060953,40500.81277,1.08E-05,3.62E-05,673,1
0.002898391,0.0074903,88040.71551,1.06E-05,0.0002186,772,1
0.001047318,0.0057742,18544.50603,1.08E-05,0.0002306,566,1
0.010288985,0.0158942,1570133.943,1.09E-05,0.0042341,1951,1
0.001201067,0.0039055,7638.041226,1.21E-05,4.30E-06,334,1
0.001502475,0.0048504,17179.77924,1.09E-05,0.0001689,477,1
0.000700242,0.00353,8050.386601,1.08E-05,0.0006513,341,1
0.000129392,0.0006021,151.3999569,1.08E-05,0.0003275,7,1
0.000639351,0.00332,3778.380191,1.05E-05,0.0001077,273,1
0.000328809,0.0022848,1555.301809,1.23E-05,4.20E-06,141,1
0.000123303,0.0008365,178.9862579,1.04E-05,0.0001317,5,1
0.000660663,0.0037329,6596.232771,1.04E-05,0.0001504,301,1
0.000709375,0.0041515,7456.653516,1.14E-05,0.0002081,373,1
0.001363949,0.0054247,12830.72502,1.00E-05,0.000177,451,1
0.000481036,0.0028427,2422.548359,1.04E-05,2.80E-06,194,1
0.000581505,0.0031181,2930.79982,1.14E-05,1.90E-05,237,1
0.000117214,0.0006051,102.4845903,1.23E-05,0.0003806,0,1
0.000984905,0.0068053,14692.06863,1.29E-05,0.0004136,661,1
0.000446023,0.0033302,2886.53071,1.29E-05,0.0003496,202,1
0.000223773,0.0011011,316.6829752,1.45E-05,0.0002564,24,1
0.000879869,0.0055429,7951.88061,1.51E-05,0.001483,516,1
0.000444501,0.0051699,3954.058659,1.57E-05,0.0014593,344,1
0.000130915,0.0006006,159.4727415,1.51E-05,0.0001684,12,1
0.000235951,0.0012186,461.371879,1.54E-05,0.0001423,32,1
0.004097936,0.0083365,127384.7523,1.51E-05,1.23E-05,891,1
0.000150704,0.000601,168.5036786,1.50E-05,1.23E-05,9,1
0.001341115,0.0049164,16166.57326,1.40E-05,0.0004297,480,1
0.00042319,0.0039611,2639.548161,1.30E-05,0.0003875,231,1
0.001039707,0.0053408,9913.789168,1.45E-05,0.0001582,398,1
0.000135482,0.000509,136.0059308,9.69E-06,0.000428,6,1
0.00022834,0.001293,498.8555049,1.17E-05,0.0008378,40,1
0.000344032,0.0014048,710.2558102,1.06E-05,0.0001734,61,1
0.000312064,0.0018958,1011.846099,1.16E-05,0.000182,73,1
0.000106559,0.0002133,76.98505403,5.00E-06,2.00E-07,1,1
0.006895858,0.0096,506032.1618,5.01E-06,0.0001321,1200,1
0.002111381,0.0072502,68389.95037,5.78E-06,0.0009741,812,1
0.006037301,0.0084122,233405.1071,6.66E-06,1.07E-05,1058,1
0.000191805,0.0011471,432.9342062,8.73E-06,0.000391,43,1
0.000328809,0.002139,894.0143849,1.00E-05,0.0001728,68,1
0.000458202,0.0030204,2754.019992,1.04E-05,0.000208,213,1
0.000602817,0.0031434,2400.869476,1.00E-05,1.91E-05,202,1
0.000432323,0.0022257,1349.417577,9.78E-06,1.87E-05,115,1
0.000269441,0.001642,508.9863198,1.05E-05,0.0005022,32,1
0.002134215,0.0075289,69878.10939,1.09E-05,0.0003764,746,1
0.000249651,0.0009034,343.8841428,9.97E-06,1.69E-05,36,1
0.00032272,0.0027456,1975.783462,1.08E-05,5.50E-05,167,1
0.000248129,0.002233,965.4655684,1.13E-05,0.0005062,86,1
0.000245085,0.0017631,432.2258574,1.04E-05,5.40E-06,32,1
0.016163404,0.0129852,2203500.591,1.14E-05,0.0002345,1478,1
0.006781688,0.0096943,248784.1083,1.04E-05,3.95E-05,1216,1
0.004648996,0.0088511,235514.1564,1.13E-05,0.0001929,1005,1
0.007430173,0.0098666,367667.9447,6.90E-06,1.72E-05,1074,1
0.007178999,0.0098133,430999.4499,6.56E-06,4.70E-05,1166,1
0.002759865,0.007095,69929.76602,6.66E-06,3.23E-05,754,1
0.00395941,0.0081352,150625.1001,6.75E-06,1.09E-05,927,1
0.000143093,0.0006703,200.5137762,6.66E-06,8.00E-07,9,1
0.002405178,0.006381,58269.80156,8.32E-06,0.0006164,812,1
0.000441457,0.0035226,3043.568352,8.78E-06,0.0002336,279,1
0.000914881,0.004334,8794.01007,8.99E-06,0.0002807,416,1
0.000143093,0.0002252,110.8882837,9.38E-06,0.0002141,3,1
0.000546493,0.0017717,1220.253395,1.03E-05,7.60E-06,124,1
0.000112648,0.0002565,75.90779291,1.03E-05,4.00E-07,3,1
0.000123303,0.00032,77.464362,1.03E-05,1.94E-05,5,1
0.000144615,0.0002828,128.9870491,1.24E-05,0.0002753,10,1
0.000193328,0.0019898,647.6688117,1.21E-05,0.0002159,55,1
0.000111125,0.000339,67.06557583,4.94E-06,4.00E-07,1,1
0.005745026,0.0083469,193939.2725,5.89E-06,3.83E-05,996,1
0.003056707,0.007266,85460.65975,6.26E-06,0.0004891,869,1
0.006696441,0.0093833,308721.6143,6.40E-06,0.0002224,1082,1
0.002537615,0.0066265,48489.69566,8.37E-06,9.30E-06,671,1
0.000121781,0.0005925,161.0664799,8.95E-06,0.0005752,7,1
0.000202461,0.0007168,205.3439325,7.77E-06,1.48E-05,13,1
0.002858813,0.0074736,81064.28873,5.01E-06,0.0001782,795,1
0.001482686,0.0050554,12546.995,5.42E-06,1.81E-05,429,1
0.004610939,0.0139472,371451.5733,5.05E-06,0.0048004,1732,1
0.006685785,0.0171297,498686.6491,9.00E-06,0.008052,2002,1
0.003615378,0.0068087,66917.38837,7.87E-06,0.000186,854,1
0.005286824,0.011005,162747.9515,9.93E-06,0.0007367,1424,1
0.003915264,0.0114911,276876.0396,7.87E-06,0.0007412,1496,1
0.000103514,0.0003961,70.30931639,9.93E-06,0.0003957,0,1
0.003362682,0.0104126,122143.1671,1.12E-05,0.0028678,1028,1
0.001596855,0.0068024,43133.16315,1.17E-05,0.0007396,757,1
0.000133959,0.0004819,110.3720845,1.07E-05,0.0003422,3,1
0.002750732,0.0113825,77868.66917,1.12E-05,0.0002518,1156,1
0.002169227,0.006937,39185.90166,1.09E-05,2.18E-05,851,1
0.000340987,0.0026226,1300.215423,1.30E-05,0.0002414,116,1
0.00292427,0.0060624,26616.56345,1.15E-05,1.68E-05,611,1
0.001776483,0.0058858,34864.9378,1.30E-05,0.0002867,648,1
0.003871118,0.0066354,90654.11771,1.18E-05,0.0002374,782,1
0.000245085,0.0003633,217.2218903,1.15E-05,0.0001616,16,1
0.000187239,0.001459,388.4621014,1.25E-05,1.50E-05,26,1
0.005541042,0.0318175,228322.7749,1.44E-05,0.004027,2943,1
0.000106559,0.0002717,61.76158033,1.56E-05,0.0002712,1,1
0.000146137,0.0006603,179.1012881,1.25E-05,1.18E-05,12,1
0.002653307,0.0242032,134548.5528,1.25E-05,0.0085945,3149,1
0.000191805,0.0014887,316.328152,1.44E-05,0.0010479,15,1
0.001105164,0.0067565,13202.55149,1.53E-05,0.0002072,557,1
0.000280097,0.001715,854.006861,1.56E-05,0.0006049,72,1
0.00011417,0.0003406,111.1932389,1.63E-05,0.0001448,2,1
0.000636307,0.0067688,8041.809297,1.47E-05,0.0002259,585,1
0.000372955,0.0056843,2860.106854,1.73E-05,0.0002279,290,1
0.000406445,0.0064585,3792.716051,1.53E-05,1.66E-05,369,1
0.000465813,0.00341,2276.534708,1.73E-05,3.30E-06,215,1
0.001100597,0.0041565,8154.388552,1.47E-05,0.0002451,406,1
0.000942282,0.0048867,3199.34576,1.63E-05,0.0013854,252,1
0.000105036,0.0002781,67.26996068,1.47E-05,2.00E-07,2,1
0.000892047,0.0034454,2685.633654,1.63E-05,3.80E-06,209,1
0.000695675,0.0035764,4090.85599,1.53E-05,2.04E-05,278,1
0.001832806,0.0081115,31678.22423,1.83E-05,0.0021129,732,1
0.000137004,0.0011221,228.3434852,1.81E-05,0.0010938,12,1
0.000287708,0.0028652,976.5117123,1.81E-05,0.0003252,94,1
0.001762782,0.0096697,23800.4506,1.64E-05,0.0044428,930,1
0.000222251,0.0006348,294.9875925,1.89E-05,0.0002031,24,1
0.00036991,0.0025288,2276.14392,1.89E-05,0.0009939,203,1
0.000205506,0.0009844,396.3525617,1.72E-05,0.0002442,35,1
0.000137004,0.0005965,137.9455014,1.72E-05,5.00E-07,5,1
0.00020855,0.0011108,405.1360123,1.65E-05,0.0002174,36,1
0.000520614,0.0030861,2278.192033,1.71E-05,0.0004127,190,1
0.000296842,0.0022086,1257.407131,1.80E-05,0.0004761,116,1
0.010217439,0.0120641,619442.7731,1.74E-05,0.0002867,1492,1
0.000213117,0.0013003,444.0163144,1.74E-05,3.06E-05,41,1
0.002332109,0.0082149,68309.9166,1.79E-05,3.42E-05,889,1
0.002641129,0.0062031,60082.42705,1.83E-05,0.0002383,728,1
0.00176126,0.0059985,33330.54423,1.68E-05,9.73E-05,677,1
0.00055106,0.0033594,2885.346854,1.83E-05,0.0004247,228,1
0.002950148,0.0059449,24381.35545,1.74E-05,1.66E-05,543,1
0.00151922,0.0058078,18497.35097,1.21E-05,0.0002457,488,1
0.001158443,0.0041227,4946.252112,1.12E-05,5.50E-06,349,1
0.000474946,0.0022164,1772.306708,1.15E-05,0.0002428,153,1
0.000372955,0.0021257,1346.518279,1.07E-05,7.10E-06,149,1
0.000388177,0.0023228,1417.734211,1.30E-05,1.35E-05,141,1
0.00025574,0.0013981,375.1474246,1.18E-05,0.0001436,28,1
0.000508436,0.0016646,728.6515593,1.30E-05,4.30E-06,63,1
0.000327287,0.0008829,324.2797887,1.29E-05,2.60E-06,26,1
0.000124826,0.0005791,133.9794156,1.33E-05,2.19E-05,4,1
0.000191805,0.0011614,388.5567394,1.33E-05,0.000242,38,1
0.000280097,0.0017779,780.6652334,1.09E-05,4.20E-06,71,1
0.00012787,0.0002284,60.64010535,1.06E-05,2.40E-06,2,1
0.000133959,0.0002205,79.25265995,9.93E-06,0.0002147,5,1
0.014566548,0.0184609,2885284.811,9.28E-06,0.0004683,2369,1
0.001112775,0.0056976,12513.74543,8.67E-06,0.0007347,513,1
0.0015862,0.0065536,33766.36374,9.19E-06,0.0004174,683,1
0.001461374,0.008666,32714.56842,9.53E-06,3.66E-05,866,1
0.000459724,0.0024742,1234.901254,9.84E-06,2.40E-06,116,1
0.004852979,0.009621,299510.2673,1.06E-05,0.0004787,1046,1
0.000140048,0.0004533,122.1389052,9.53E-06,0.0004305,9,1
0.000426234,0.0021054,1964.368128,1.03E-05,1.66E-05,164,1
0.000785488,0.0072384,7589.010737,1.22E-05,0.0031289,468,1
0.000205506,0.0015526,496.5691753,1.39E-05,4.00E-06,52,1
0.000374477,0.002644,1943.625244,1.39E-05,0.0003096,142,1
0.000155271,0.000522,140.3325867,1.37E-05,0.0001692,6,1
0.002039834,0.006758,53266.8783,1.22E-05,2.25E-05,731,1
0.000118737,0.0003805,69.34495357,1.31E-05,3.90E-06,2,1
0.000633262,0.0022295,1828.786539,1.36E-05,0.0002467,135,1
0.012841823,0.0117222,1345396.462,5.27E-06,0.0002779,1415,1
0.002673096,0.0089905,115680.4884,5.42E-06,0.0002388,1058,1
0.007188133,0.0107787,398388.6479,5.48E-06,0.0002812,1221,1
0.000118737,0.0003871,106.3184052,5.48E-06,0.0003835,3,1
0.001383738,0.004572,16306.39642,7.44E-06,0.0002042,446,1
0.000121781,0.0005946,110.833503,7.44E-06,0.0002322,5,1
0.000152226,0.0008838,258.3102904,8.41E-06,0.0005207,18,1
0.002513259,0.0069986,60603.2067,1.03E-05,0.0002545,843,1
0.000447546,0.0031321,2515.687788,1.01E-05,1.69E-05,182,1
0.000427756,0.0031356,1836.396329,1.12E-05,2.90E-06,141,1
0.000424712,0.0024996,1748.670272,1.21E-05,1.58E-05,139,1
0.000392744,0.0016745,804.5221829,1.12E-05,2.60E-06,84,1
0.000123303,0.0005972,123.1052145,1.17E-05,0.0005877,4,1
0.005566921,0.0238172,565254.7554,1.17E-05,0.008693,2998,1
0.000272485,0.0015891,476.9997659,1.40E-05,0.000222,45,1
0.000418623,0.0024289,1828.562411,1.33E-05,0.0002496,163,1
0.000608906,0.0057242,7255.508418,1.36E-05,1.88E-05,548,1
0.000120259,0.0002232,75.60506233,1.48E-05,0.0002094,0,1
0.000672841,0.0018554,999.0943384,1.37E-05,0.0003706,105,1
0.000432323,0.0028161,1954.781042,1.36E-05,0.0004985,204,1
0.001963721,0.0091387,51721.19009,1.46E-05,0.0005326,941,1
0.001542054,0.0080712,20646.19149,1.48E-05,0.0002661,650,1
0.000362299,0.0015145,382.2792047,1.37E-05,2.40E-06,29,1
0.000424712,0.0020692,1416.11767,1.36E-05,3.60E-06,145,1
